user_id,scheme_name,gender,age,marital_status,state,area_of_residence,social_category,minority_status,disability_status,bpl_category,is_student,employment_status,occupation,income_annum,single_parent_child,risk_score
67612,Post Matric Scholarship for SC Students,Other,23,Widow,Andhra Pradesh,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,1388230,No,0.8306392211820168
18127,Pradhan Mantri Awas Yojana (Rural),Other,38,Married,Andhra Pradesh,Rural,OBC,Yes,No,BPL,No,Unemployed,Shopkeeper,33676,Yes,0.9165075076899988
43860,Van Dhan Yojana,Other,29,Married,Rajasthan,Rural,ST,Yes,Yes,BPL,Yes,Government Employed,Student,52317,Yes,1.0
23385,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,37,Divorced,Delhi,Rural,SC,Yes,Yes,APL,No,Unemployed,Auto Driver,1238734,No,0.8162108804195045
94331,Pradhan Mantri Awas Yojana (Rural),Other,27,Divorced,Telangana,Rural,General,Yes,No,BPL,No,Government Employed,Self Employed,28382,Yes,1.0
28883,Post Matric Scholarship for SC Students,Male,18,Widow,Karnataka,Urban,SC,No,No,BPL,Yes,Unemployed,Student,99723,Yes,1.0
44061,Small Business Loan,Other,55,Divorced,Karnataka,Urban,SC,Yes,No,BPL,No,Self Employed,Self Employed,143789,No,0.5969069168649896
20848,Skill India Mission,Other,23,Widow,Maharashtra,Rural,OBC,No,Yes,BPL,No,Government Employed,Unemployed,64663,No,1.0
21015,Pradhan Mantri Mudra Yojana,Other,42,Widow,Kerala,Rural,ST,Yes,Yes,APL,No,Self Employed,Self Employed,272286,No,0.9529402192702094
79974,Van Dhan Yojana,Female,18,Married,Maharashtra,Rural,ST,No,No,APL,No,Government Employed,Shopkeeper,773386,Yes,0.811249735188255
50961,Janani Suraksha Yojana,Female,31,Married,Kerala,Rural,ST,Yes,No,BPL,No,Self Employed,Unemployed,119013,Yes,1.0
56030,Start-up Village Entrepreneurship Programme,Other,32,Divorced,Maharashtra,Rural,SC,No,Yes,BPL,No,Self Employed,Shopkeeper,140669,Yes,1.0
18917,Start-up Village Entrepreneurship Programme,Other,43,Married,Uttar Pradesh,Rural,General,Yes,No,APL,No,Self Employed,Software Engineer,328941,No,0.5498740887037787
96056,Pradhan Mantri Gramin Awaas Yojana,Other,41,Unmarried,Maharashtra,Rural,ST,Yes,No,BPL,No,Employed,Unemployed,55233,Yes,1.0
89588,Janani Suraksha Yojana,Female,37,Married,Andhra Pradesh,Urban,OBC,Yes,No,BPL,No,Employed,Engineer,62869,No,0.7090467924519571
48629,Old Age Pension,Female,83,Widow,Uttar Pradesh,Rural,General,Yes,Yes,BPL,No,Unemployed,None,76216,Yes,1.0
27166,Student Scholarship,Female,17,Unmarried,Tamil Nadu,Urban,ST,No,No,BPL,Yes,Unemployed,Student,43228,No,0.9340057487902091
10638,National Fellowship for OBC Students,Female,24,Married,Andhra Pradesh,Rural,OBC,Yes,No,BPL,Yes,Unemployed,Student,121444,No,0.7634830574884282
27004,Skill India Mission,Other,34,Married,Uttar Pradesh,Urban,General,Yes,No,BPL,No,Self Employed,Student,30831,Yes,0.9754980839143675
64750,Farmer Support,Female,54,Unmarried,Maharashtra,Rural,General,Yes,Yes,APL,No,Self Employed,Farmer,1514388,Yes,0.9637640362565373
15234,Start-up Village Entrepreneurship Programme,Female,30,Divorced,Karnataka,Rural,ST,No,Yes,APL,Yes,Self Employed,Student,1069578,No,0.6291009080382574
64661,National Fellowship for OBC Students,Other,21,Widow,Kerala,Urban,OBC,Yes,Yes,APL,Yes,Unemployed,Student,570474,No,0.7126553613021294
15575,Pradhan Mantri Gramin Awaas Yojana,Male,58,Widow,Uttar Pradesh,Rural,General,Yes,Yes,BPL,No,Private Employed,Engineer,102550,Yes,1.0
22979,Maternity Benefit,Female,21,Married,Andhra Pradesh,Rural,SC,No,No,BPL,Yes,Government Employed,Student,142284,Yes,0.8601800393091382
30362,Start-up Village Entrepreneurship Programme,Male,58,Married,Uttar Pradesh,Rural,OBC,No,Yes,BPL,No,Self Employed,Farmer,39775,Yes,1.0
64482,Student Scholarship,Male,20,Unmarried,Uttar Pradesh,Rural,General,No,Yes,BPL,Yes,Unemployed,Student,124401,No,0.7904717633339929
55880,Van Dhan Yojana,Male,39,Divorced,Kerala,Rural,ST,No,Yes,APL,No,Private Employed,Labourer,1595290,No,0.7674017767991357
30065,Post Matric Scholarship for SC Students,Female,16,Unmarried,Rajasthan,Rural,SC,Yes,No,APL,Yes,Unemployed,Student,764696,No,0.5540852552478971
31494,Agri-Clinics and Agri-Business Centres,Male,39,Widow,Bihar,Urban,SC,Yes,Yes,BPL,No,Employed,Student,23786,Yes,1.0
25284,Janani Suraksha Yojana,Female,27,Married,Rajasthan,Rural,ST,Yes,Yes,BPL,No,Government Employed,Self Employed,51419,No,1.0
96840,Agri-Clinics and Agri-Business Centres,Female,38,Unmarried,Telangana,Rural,General,Yes,No,APL,No,Employed,Student,1972950,No,0.5969970438860107
39765,Small Business Loan,Male,22,Widow,Bihar,Urban,General,Yes,Yes,BPL,No,Self Employed,Auto Driver,67913,No,1.0
40794,Post Matric Scholarship for SC Students,Female,23,Unmarried,Rajasthan,Urban,SC,Yes,No,BPL,Yes,Unemployed,Student,79051,Yes,0.8711868570655914
19167,Sukanya Samriddhi Yojana,Female,8,Unmarried,Bihar,Urban,General,Yes,Yes,BPL,No,Self Employed,None,131480,Yes,0.9390686609679103
47906,Pradhan Mantri Awas Yojana (Rural),Male,43,Widow,Maharashtra,Rural,OBC,No,No,BPL,No,Self Employed,Self Employed,27274,No,0.8780604724986826
68305,National Fellowship for OBC Students,Female,22,Divorced,Kerala,Urban,OBC,No,No,BPL,Yes,Unemployed,Student,68693,Yes,0.8473957117016826
38397,Maternity Benefit,Female,24,Married,Karnataka,Urban,OBC,No,Yes,BPL,No,Government Employed,Engineer,135976,No,0.7629849981120024
85951,Pradhan Mantri Awas Yojana (Rural),Male,59,Unmarried,Delhi,Rural,General,Yes,No,BPL,No,Unemployed,Doctor,71623,Yes,0.8220639962469646
18595,Janani Suraksha Yojana,Female,24,Married,Delhi,Urban,SC,No,Yes,BPL,No,Unemployed,Engineer,50136,Yes,1.0
52023,Janani Suraksha Yojana,Female,38,Married,Telangana,Urban,General,Yes,Yes,BPL,No,Employed,Shopkeeper,35534,Yes,1.0
68431,National Fellowship for OBC Students,Other,23,Married,Karnataka,Rural,OBC,No,Yes,BPL,Yes,Unemployed,Student,51478,No,1.0
22655,Student Scholarship,Female,24,Married,Rajasthan,Rural,General,No,Yes,APL,Yes,Unemployed,Student,1424554,No,0.532304876590685
26398,Maternity Benefit,Female,32,Married,Bihar,Urban,General,No,No,BPL,No,Government Employed,Self Employed,71230,Yes,0.8846437689364269
13926,Post Matric Scholarship for SC Students,Male,23,Divorced,Tamil Nadu,Urban,SC,No,No,BPL,Yes,Unemployed,Student,48949,No,0.8608046498404344
19449,Agri-Clinics and Agri-Business Centres,Male,28,Married,Bihar,Urban,SC,No,No,APL,No,Unemployed,Unemployed,775422,No,0.5372107011114282
70014,National Health Mission,Female,42,Unmarried,Tamil Nadu,Rural,SC,Yes,Yes,BPL,No,Employed,Doctor,86691,No,1.0
67074,Agri-Clinics and Agri-Business Centres,Male,23,Unmarried,Andhra Pradesh,Urban,SC,No,Yes,APL,No,Self Employed,Unemployed,1428872,Yes,0.9367658006429844
17567,Sukanya Samriddhi Yojana,Female,3,Unmarried,Rajasthan,Urban,SC,Yes,No,BPL,No,Government Employed,None,37765,No,0.9972128366453716
86691,Van Dhan Yojana,Other,46,Unmarried,Telangana,Rural,ST,No,Yes,APL,No,Employed,Software Engineer,333569,Yes,1.0
25329,Farmer Support,Male,22,Widow,Telangana,Rural,OBC,Yes,No,APL,No,Self Employed,Farmer,356687,Yes,0.7072365932643804
53063,Maternity Benefit,Female,33,Married,Bihar,Rural,ST,Yes,No,BPL,No,Private Employed,Private Sector Worker,127220,Yes,0.8665112069179018
31640,Old Age Pension,Male,64,Divorced,Tamil Nadu,Urban,General,No,No,BPL,No,Unemployed,None,75846,No,0.7709705463939973
68960,Maternity Benefit,Female,35,Married,Tamil Nadu,Urban,General,No,Yes,APL,No,Employed,Teacher,1939178,Yes,0.6448132121248383
37269,Student Scholarship,Male,23,Divorced,Uttar Pradesh,Rural,ST,Yes,Yes,APL,Yes,Unemployed,Student,508026,Yes,1.0
90142,Ayushman Bharat (PM-JAY),Male,24,Married,Uttar Pradesh,Urban,SC,Yes,No,BPL,No,Self Employed,Software Engineer,15833,No,0.9602774681393702
99898,Van Dhan Yojana,Male,41,Divorced,Telangana,Rural,ST,No,No,BPL,No,Private Employed,Farmer,57226,Yes,0.9823637716920881
74024,Van Dhan Yojana,Female,31,Unmarried,Telangana,Rural,ST,No,Yes,BPL,No,Unemployed,Labourer,129749,Yes,0.8739771663770524
76183,Skill India Mission,Female,26,Widow,Delhi,Rural,ST,No,No,APL,No,Private Employed,Unemployed,610763,Yes,0.7251704010612577
42451,Small Business Loan,Male,41,Married,Andhra Pradesh,Urban,SC,No,Yes,APL,No,Self Employed,Self Employed,1019005,Yes,0.8854513774869921
93264,Start-up Village Entrepreneurship Programme,Other,30,Widow,Bihar,Rural,OBC,No,No,APL,No,Self Employed,Unemployed,1966431,No,0.5694668511615414
43002,Old Age Pension,Male,74,Divorced,Bihar,Rural,SC,No,Yes,BPL,No,Unemployed,None,45601,No,0.9773270559349029
52316,Farmer Support,Male,26,Widow,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Self Employed,Farmer,114627,No,1.0
22693,Post Matric Scholarship for SC Students,Female,24,Unmarried,Maharashtra,Urban,SC,No,No,BPL,Yes,Unemployed,Student,82093,No,0.8002459306121484
48271,Atal Pension Yojana,Female,35,Married,Maharashtra,Rural,General,No,No,BPL,No,Self Employed,Auto Driver,99526,No,0.7201138314900659
67146,Ujjwala Yojana,Female,39,Widow,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Unemployed,Software Engineer,10516,No,1.0
45686,Stand-Up India,Female,49,Unmarried,Telangana,Rural,SC,Yes,Yes,APL,No,Self Employed,Unemployed,874436,No,0.8693856991495666
99447,Stand-Up India,Female,37,Widow,Andhra Pradesh,Rural,ST,Yes,No,APL,No,Self Employed,Farmer,1089548,No,0.6888534565253631
83801,Atal Pension Yojana,Male,34,Divorced,Rajasthan,Urban,ST,No,Yes,APL,No,Private Employed,Shopkeeper,1883636,No,0.7176581479232984
84003,National Fellowship for OBC Students,Male,28,Widow,Tamil Nadu,Rural,OBC,No,Yes,BPL,Yes,Unemployed,Student,125622,Yes,1.0
70195,Maternity Benefit,Female,25,Married,Telangana,Urban,General,Yes,No,APL,No,Unemployed,Doctor,345844,No,0.4562159598625516
67029,Start-up Village Entrepreneurship Programme,Female,54,Married,Delhi,Rural,ST,No,Yes,BPL,No,Self Employed,Unemployed,110059,No,0.9742420626499205
58556,Van Dhan Yojana,Female,60,Married,Uttar Pradesh,Rural,ST,No,No,APL,No,Self Employed,Shopkeeper,1851076,No,0.6218696642164172
97297,Small Business Loan,Other,52,Married,Karnataka,Urban,SC,No,Yes,BPL,No,Self Employed,Auto Driver,27183,No,1.0
36208,Van Dhan Yojana,Other,33,Married,Maharashtra,Rural,ST,Yes,No,BPL,No,Employed,Software Engineer,136009,Yes,0.9711808519257885
85763,Start-up Village Entrepreneurship Programme,Female,49,Divorced,Rajasthan,Rural,General,No,No,APL,No,Self Employed,Software Engineer,608945,No,0.5301924097653589
69202,Agri-Clinics and Agri-Business Centres,Male,40,Married,Maharashtra,Rural,General,No,No,APL,No,Government Employed,Unemployed,1080708,No,0.6028854509583744
78588,Start-up Village Entrepreneurship Programme,Male,59,Married,Delhi,Rural,ST,No,No,APL,No,Self Employed,Unemployed,171905,No,0.597980889841257
17558,Van Dhan Yojana,Male,51,Married,Karnataka,Rural,ST,No,No,BPL,No,Self Employed,Unemployed,74515,No,0.8228276714920089
49158,Student Scholarship,Female,22,Divorced,Telangana,Rural,ST,No,Yes,BPL,Yes,Unemployed,Student,148065,Yes,1.0
59759,PM-KISAN,Other,28,Married,Tamil Nadu,Rural,OBC,Yes,No,BPL,No,Self Employed,Farmer,123550,Yes,0.6901019456379468
78001,Start-up Village Entrepreneurship Programme,Male,30,Married,Bihar,Rural,General,Yes,Yes,APL,Yes,Self Employed,Student,1108409,No,0.8474218290234733
60981,Stand-Up India,Other,32,Married,Maharashtra,Urban,SC,No,No,BPL,No,Self Employed,Labourer,138777,No,0.7066784141564584
82826,Pradhan Mantri Mudra Yojana,Male,22,Unmarried,Kerala,Urban,OBC,Yes,No,BPL,No,Self Employed,Self Employed,120070,No,0.5035037941152689
40931,Pradhan Mantri Gramin Awaas Yojana,Female,31,Married,Kerala,Rural,OBC,Yes,No,BPL,No,Government Employed,Farmer,12050,Yes,0.997654741978363
19714,Van Dhan Yojana,Male,42,Widow,Andhra Pradesh,Rural,ST,No,Yes,APL,No,Government Employed,Teacher,1914926,Yes,0.8165967281115235
68968,PM-KISAN,Other,33,Widow,Rajasthan,Rural,General,No,No,APL,No,Self Employed,Farmer,1087865,No,0.5907757840054577
43150,Ujjwala Yojana,Female,39,Divorced,Karnataka,Rural,General,No,No,BPL,No,Employed,Engineer,25048,No,0.8088560254984275
19401,PM-KISAN,Other,38,Unmarried,Delhi,Rural,SC,No,No,APL,No,Self Employed,Farmer,609871,Yes,0.8080975060186208
81599,Ujjwala Yojana,Female,30,Divorced,Karnataka,Urban,SC,No,No,BPL,Yes,Self Employed,Student,48415,No,0.8595825967581097
15465,Pradhan Mantri Mudra Yojana,Male,36,Married,Telangana,Urban,ST,Yes,Yes,BPL,No,Self Employed,Self Employed,20819,No,1.0
92060,Student Scholarship,Other,18,Widow,Uttar Pradesh,Urban,OBC,Yes,Yes,APL,Yes,Unemployed,Student,831810,No,0.776157572646972
61934,Ujjwala Yojana,Female,36,Unmarried,Uttar Pradesh,Urban,OBC,No,No,BPL,No,Employed,Engineer,101657,Yes,0.8642758766275317
42783,Start-up Village Entrepreneurship Programme,Female,59,Married,Delhi,Rural,SC,Yes,No,BPL,No,Self Employed,Farmer,31462,Yes,0.9928703531576729
45680,National Health Mission,Male,42,Married,Andhra Pradesh,Urban,OBC,No,No,BPL,No,Government Employed,Software Engineer,19583,Yes,0.8781837159328928
41354,Pradhan Mantri Mudra Yojana,Other,28,Widow,Delhi,Rural,SC,No,No,APL,No,Self Employed,Auto Driver,794847,No,0.7336385518651292
92184,Small Business Loan,Female,42,Married,Telangana,Rural,ST,No,Yes,APL,No,Self Employed,Shopkeeper,1095844,No,0.7894471890772687
37057,National Fellowship for OBC Students,Male,27,Married,Kerala,Rural,OBC,Yes,Yes,APL,Yes,Unemployed,Student,346559,No,0.7597537277221758
44578,Ujjwala Yojana,Female,22,Widow,Tamil Nadu,Urban,ST,No,No,BPL,No,Government Employed,Unemployed,77279,Yes,1.0
69786,Student Scholarship,Male,17,Unmarried,Bihar,Urban,ST,No,No,BPL,Yes,Unemployed,Student,65798,Yes,0.843395920122679
59753,National Fellowship for OBC Students,Other,25,Unmarried,Telangana,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,1129570,Yes,0.7305250962246042
39912,Stand-Up India,Female,53,Divorced,Karnataka,Rural,OBC,No,No,BPL,No,Self Employed,Software Engineer,92272,Yes,0.8263253469837754
72523,Ujjwala Yojana,Female,56,Married,Telangana,Rural,General,No,No,BPL,No,Unemployed,Software Engineer,126773,Yes,0.7561193611859113
69408,Stand-Up India,Female,44,Divorced,Kerala,Rural,General,No,No,BPL,No,Self Employed,Engineer,69774,Yes,0.9423967359070233
43727,Farmer Support,Male,51,Married,Maharashtra,Rural,OBC,No,No,APL,No,Self Employed,Farmer,352119,Yes,0.667259614479206
76255,Student Scholarship,Female,16,Unmarried,Tamil Nadu,Rural,ST,No,No,APL,Yes,Unemployed,Student,550126,Yes,0.8555809577569883
52173,Ayushman Bharat (PM-JAY),Male,30,Divorced,Rajasthan,Rural,ST,Yes,Yes,BPL,Yes,Unemployed,Student,32740,Yes,1.0
96821,Janani Suraksha Yojana,Female,18,Married,Uttar Pradesh,Rural,General,Yes,No,BPL,No,Private Employed,Unemployed,139447,Yes,0.8219077712655783
38748,Pradhan Mantri Gramin Awaas Yojana,Male,30,Unmarried,Rajasthan,Rural,SC,Yes,Yes,BPL,Yes,Government Employed,Student,53892,Yes,1.0
76410,Pradhan Mantri Awas Yojana (Rural),Male,20,Widow,Tamil Nadu,Rural,OBC,No,Yes,BPL,No,Self Employed,Farmer,16242,Yes,1.0
57885,Start-up Village Entrepreneurship Programme,Other,26,Widow,Telangana,Rural,SC,No,Yes,BPL,No,Self Employed,Self Employed,45278,No,1.0
82657,National Health Mission,Female,38,Widow,Tamil Nadu,Rural,SC,Yes,Yes,APL,No,Employed,Doctor,359227,Yes,1.0
69656,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,23,Married,Kerala,Rural,OBC,No,Yes,BPL,No,Self Employed,Labourer,96137,Yes,0.9454475582476408
68480,Start-up Village Entrepreneurship Programme,Other,19,Divorced,Karnataka,Rural,General,Yes,No,BPL,No,Self Employed,Unemployed,53834,No,0.9384594914331073
37527,Van Dhan Yojana,Male,18,Widow,Kerala,Rural,ST,No,No,BPL,No,Employed,Self Employed,106813,No,1.0
86461,Ayushman Bharat (PM-JAY),Female,21,Married,Andhra Pradesh,Rural,SC,No,No,BPL,Yes,Self Employed,Student,111810,Yes,0.8038694457911271
73736,Old Age Pension,Female,84,Unmarried,Tamil Nadu,Urban,SC,Yes,Yes,BPL,No,Unemployed,None,104308,Yes,1.0
15468,PM-KISAN,Other,37,Unmarried,Andhra Pradesh,Rural,General,No,No,APL,No,Self Employed,Farmer,1524376,Yes,0.5881636478409199
30055,Ayushman Bharat (PM-JAY),Other,29,Divorced,Karnataka,Urban,ST,Yes,Yes,BPL,No,Private Employed,Software Engineer,85461,No,1.0
48974,PM-KISAN,Male,45,Unmarried,Tamil Nadu,Rural,OBC,Yes,Yes,BPL,No,Self Employed,Farmer,146129,No,0.9630942568531988
70751,Pradhan Mantri Awas Yojana (Rural),Female,29,Divorced,Kerala,Rural,OBC,Yes,No,BPL,No,Private Employed,Shopkeeper,21188,No,0.8193971486956642
83507,Old Age Pension,Male,86,Widow,Bihar,Rural,OBC,Yes,No,BPL,No,Unemployed,None,41347,No,0.8262408019419202
91718,Pradhan Mantri Mudra Yojana,Male,29,Widow,Delhi,Rural,OBC,No,No,APL,No,Self Employed,Auto Driver,1232479,No,0.5616345641685657
55660,Agri-Clinics and Agri-Business Centres,Other,25,Widow,Tamil Nadu,Rural,ST,Yes,No,BPL,No,Unemployed,Student,146577,Yes,1.0
95010,Ayushman Bharat (PM-JAY),Other,39,Unmarried,Maharashtra,Rural,SC,No,No,BPL,No,Unemployed,Private Sector Worker,67337,No,0.874004341263878
95475,Post Matric Scholarship for SC Students,Other,25,Widow,Telangana,Rural,SC,Yes,Yes,APL,Yes,Unemployed,Student,423742,Yes,0.897996527772699
48612,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,18,Married,Bihar,Urban,SC,Yes,No,APL,No,Employed,Shopkeeper,1043898,No,0.5610878743644633
56998,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,32,Unmarried,Tamil Nadu,Rural,General,No,Yes,APL,No,Unemployed,Labourer,181692,No,0.9323802639659531
54707,Stand-Up India,Female,49,Married,Delhi,Rural,SC,Yes,No,BPL,No,Self Employed,Unemployed,38640,Yes,1.0
21855,Van Dhan Yojana,Male,31,Divorced,Uttar Pradesh,Rural,ST,No,Yes,APL,No,Government Employed,Unemployed,1411935,Yes,0.8507422880973008
36393,Start-up Village Entrepreneurship Programme,Male,57,Unmarried,Kerala,Rural,OBC,No,No,APL,No,Self Employed,Software Engineer,1459363,No,0.44249123262829737
20443,Pradhan Mantri Mudra Yojana,Male,37,Married,Karnataka,Rural,ST,Yes,No,APL,No,Self Employed,Shopkeeper,1338703,Yes,0.7178092015022567
60595,Atal Pension Yojana,Male,21,Widow,Uttar Pradesh,Urban,ST,Yes,Yes,BPL,No,Employed,Farmer,82849,No,1.0
68372,Stand-Up India,Female,43,Widow,Bihar,Urban,General,Yes,No,APL,No,Self Employed,Labourer,264426,Yes,0.7022745062232387
71153,Pradhan Mantri Awas Yojana (Rural),Female,22,Divorced,Delhi,Rural,SC,No,Yes,BPL,No,Self Employed,Engineer,145718,Yes,0.8290305780355441
16427,Small Business Loan,Female,26,Married,Rajasthan,Rural,OBC,No,Yes,APL,No,Self Employed,Self Employed,1942411,Yes,0.7401209715502898
18033,National Health Mission,Other,30,Divorced,Tamil Nadu,Rural,General,Yes,No,BPL,Yes,Unemployed,Student,129651,Yes,0.8999568536240921
34700,Small Business Loan,Other,59,Divorced,Bihar,Urban,SC,Yes,No,BPL,No,Self Employed,Auto Driver,49911,No,0.9660318068614117
92135,Janani Suraksha Yojana,Female,19,Married,Rajasthan,Rural,OBC,No,No,BPL,No,Employed,Shopkeeper,130598,No,0.6508799133714837
58519,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Other,27,Widow,Andhra Pradesh,Urban,SC,No,Yes,APL,No,Self Employed,Farmer,464055,Yes,0.8221349265018216
65250,Janani Suraksha Yojana,Female,31,Married,Andhra Pradesh,Urban,SC,No,Yes,BPL,No,Unemployed,Teacher,24464,Yes,1.0
31813,Start-up Village Entrepreneurship Programme,Female,30,Divorced,Kerala,Rural,SC,No,Yes,BPL,Yes,Self Employed,Student,134254,Yes,1.0
47350,Skill India Mission,Other,23,Divorced,Maharashtra,Urban,OBC,Yes,Yes,BPL,No,Unemployed,Student,46410,Yes,1.0
82821,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,20,Divorced,Delhi,Rural,General,Yes,No,APL,No,Government Employed,Labourer,1077012,No,0.5800967226192695
32357,National Health Mission,Male,20,Unmarried,Telangana,Urban,General,No,No,APL,No,Private Employed,Software Engineer,1033324,No,0.5088802984413732
80008,Stand-Up India,Female,38,Divorced,Rajasthan,Rural,OBC,No,Yes,BPL,No,Self Employed,Engineer,18653,No,0.9590562139017125
70523,National Fellowship for OBC Students,Other,30,Widow,Bihar,Urban,OBC,Yes,No,APL,Yes,Unemployed,Student,936105,No,0.6268146705733292
91423,PMGDISHA,Male,53,Widow,Telangana,Rural,OBC,No,Yes,BPL,No,Private Employed,Unemployed,87459,No,1.0
37261,Farmer Support,Other,38,Widow,Karnataka,Rural,OBC,No,No,BPL,No,Self Employed,Farmer,106294,Yes,0.9973362454505603
26675,Sukanya Samriddhi Yojana,Female,4,Unmarried,Andhra Pradesh,Rural,SC,Yes,Yes,APL,No,Unemployed,None,1380614,No,0.8759395937410371
43135,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,37,Widow,Delhi,Rural,General,Yes,No,APL,No,Self Employed,Auto Driver,1708360,Yes,0.7531307357720675
28038,Ayushman Bharat (PM-JAY),Other,30,Widow,Karnataka,Urban,ST,Yes,No,BPL,Yes,Unemployed,Student,140784,Yes,1.0
54117,Ayushman Bharat (PM-JAY),Female,53,Divorced,Delhi,Urban,ST,Yes,Yes,BPL,No,Private Employed,Labourer,108813,No,0.9905133133673244
19308,Farmer Support,Male,57,Married,Delhi,Rural,SC,No,No,APL,No,Self Employed,Farmer,1445922,No,0.6521109582310457
60302,Pradhan Mantri Awas Yojana (Rural),Female,24,Unmarried,Tamil Nadu,Rural,SC,Yes,No,BPL,No,Self Employed,Engineer,114068,Yes,1.0
80780,Farmer Support,Other,59,Divorced,Andhra Pradesh,Rural,ST,Yes,No,BPL,No,Self Employed,Farmer,142456,No,0.8614646205571517
48710,Old Age Pension,Female,85,Divorced,Andhra Pradesh,Rural,ST,Yes,No,BPL,No,Unemployed,None,122269,No,0.660495985157499
39528,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,23,Widow,Telangana,Urban,SC,No,No,BPL,No,Private Employed,Labourer,115052,No,1.0
15666,PM-KISAN,Other,32,Married,Kerala,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,1990241,No,0.9022527108264481
99121,National Health Mission,Female,28,Unmarried,Kerala,Urban,OBC,No,No,APL,No,Unemployed,Shopkeeper,1234249,No,0.5748701410420862
60976,Stand-Up India,Female,30,Unmarried,Bihar,Rural,ST,No,Yes,APL,Yes,Self Employed,Student,665076,Yes,0.8696845628112423
79890,Post Matric Scholarship for SC Students,Female,19,Unmarried,Maharashtra,Urban,SC,Yes,Yes,APL,Yes,Unemployed,Student,333593,Yes,0.8552681990198185
